equipment_id,hotel_id,equipment_type,location,exact_location,install_year,manufacturer,condition,hotel_name,city,province,star_rating,rooms,hotel_type,record_id,last_service_date,service_interval_months,months_since_service,fault_count,technician,service_cost_LKR,next_service_date,equipment_age_years,risk_level,usage_level,daily_exposure_hours,humidity_level,temperature_avg_c,coastal_exposure,power_fluctuation_level,backup_power_available,technician_experience_years,service_quality_score,certification_status,last_audit_score,activated_before,activation_count,last_activation_year,floor_level,near_emergency_exit
FE004982,H0056,Emergency Light,Exit Route,Floor 1 – Corridor 2,2015,Osram,Good,Ocean Heights Matale,Matale,Central,3,175,Beach Hotel,M004982,11/8/2025,3,1,0,Tyco Lanka,3050,2/7/2026,10,Low,Low,4,Medium,24,No,Medium,No,1,5,Valid,90,No,0,,1,Yes
FE004983,H0098,Fire Extinguisher,Boiler Room,Restaurant 2 (Floor 5),2017,SafetyOne,Fair,Serendib Palace Batticaloa,Batticaloa,Eastern,5,275,Beach Hotel,M004983,9/15/2025,6,2,0,City Fire,3350,3/16/2026,8,Medium,Medium,7,Medium,32,Yes,High,Yes,12,4,Valid,86,No,0,,5,Yes
FE004984,H0021,Fire Extinguisher,Restaurant,Restaurant 4 (Floor 6),2018,SafetyOne,Fair,Serendib Bay Mannar,Mannar,Northern,3,207,City Hotel,M004984,9/15/2025,6,2,1,SafetyOne Services,3200,3/16/2026,7,Medium,High,18,Low,29,No,Medium,No,14,4,Valid,78,Yes,4,2024,6,No
FE004985,H0001,Emergency Light,Lobby,Floor 2 – Corridor 2,2016,Osram,Good,Aitken Villa Kandy,Kandy,Central,3,149,Boutique,M004985,12/4/2025,6,0,2,Tyco Lanka,3700,6/4/2026,9,Medium,Medium,7,Medium,20,No,Medium,No,12,5,Valid,61,Yes,2,2019,2,No
FE004986,H0106,Hose Reel,Basement,Service Area – Section A,2019,FirePro SL,Fair,Aitken Inn Trincomalee,Trincomalee,Eastern,5,284,Eco Lodge,M004986,6/3/2025,6,6,0,SL FireTech,4750,12/2/2025,6,Low,Low,4,Medium,30,Yes,Low,Yes,14,5,Valid,91,No,0,,0,No
FE004987,H0182,Fire Extinguisher,Corridor,Restaurant 1 (Floor 3),2025,ABC Lanka,Good,Pearl Villa Kegalle,Kegalle,Sabaragamuwa,4,128,Boutique,M004987,9/3/2025,6,3,1,Lanka Safety,3400,3/4/2026,0,Low,Medium,7,Medium,30,No,Medium,Yes,4,3,Valid,80,Yes,1,2019,3,No
FE004988,H0164,Smoke Detector,Conference Hall,Floor 2 – Corridor 4,2017,Local,Fair,Serendib Palace Negombo,Negombo,Western,4,130,Beach Hotel,M004988,11/2/2025,6,1,0,SafetyOne Services,4950,5/3/2026,8,Low,Medium,7,High,29,Yes,Medium,Yes,1,4,Valid,94,No,0,,2,No
FE004989,H0078,Smoke Detector,Corridor,Floor 4 – Corridor 4,2012,Siemens,Good,Jetwing Heights Hambantota,Hambantota,Southern,4,162,Boutique,M004989,10/18/2025,12,1,0,FirePro SL,4500,10/18/2026,13,Medium,Medium,7,High,30,Yes,Medium,Yes,4,5,Valid,89,No,0,,4,No
FE004990,H0149,Fire Alarm,Conference Hall,Floor 2 – Corridor 4,2020,Honeywell,Good,Aitken Cove Matara,Matara,Southern,4,211,Resort,M004990,8/8/2025,6,4,0,Tyco Lanka,6350,2/6/2026,5,Low,High,18,High,30,Yes,Low,Yes,12,3,Valid,96,No,0,,2,No
FE004991,H0045,Emergency Light,Exit Route,Floor 3 – Corridor 1,2012,Local,Good,Araliya Retreat Matale,Matale,Central,3,31,Hill Country,M004991,6/8/2025,6,6,0,FirePro SL,2450,12/7/2025,13,Medium,High,18,Medium,22,No,Medium,No,1,4,Valid,80,No,0,,3,Yes
FE004992,H0163,Emergency Light,Staircase,Floor 14 – Corridor 4,2020,Osram,Fair,Heritance Heights Nuwara Eliya,Nuwara Eliya,Central,5,329,City Hotel,M004992,12/14/2025,3,0,0,Lanka Safety,2700,3/15/2026,5,Low,Medium,7,Medium,22,No,High,Yes,13,3,Valid,97,No,0,,14,No
FE004993,H0217,Emergency Light,Exit Route,Floor 2 – Corridor 2,2014,Philips,Good,Hilltop Retreat Nuwara Eliya,Nuwara Eliya,Central,4,133,Resort,M004993,9/19/2025,3,2,0,FirePro SL,2650,12/19/2025,11,Medium,Medium,7,Medium,24,No,High,Yes,14,4,Valid,80,No,0,,2,Yes
FE004994,H0013,Sprinkler,Kitchen,Conference Hall – Zone 2,2017,Tyco,Good,Lanka Villa Polonnaruwa,Polonnaruwa,North Central,4,194,Hill Country,M004994,12/6/2024,12,12,1,SL FireTech,7450,12/6/2025,8,Medium,Medium,7,Medium,30,No,Low,Yes,10,4,Valid,70,Yes,5,2023,0,No
FE004995,H0117,Sprinkler,Kitchen,Kitchen – Zone 1,2025,Local,Good,Pearl Palace Batticaloa,Batticaloa,Eastern,4,177,Resort,M004995,12/10/2025,12,0,0,FirePro SL,8400,12/10/2026,0,Low,Low,4,High,28,Yes,Medium,Yes,4,5,Valid,93,No,0,,0,No
FE004996,H0218,Sprinkler,Restaurant,Storage – Zone 2,2022,Local,Good,Lanka Bay Jaffna,Jaffna,Northern,3,105,City Hotel,M004996,9/6/2025,12,3,1,Tyco Lanka,8650,9/6/2026,3,Low,High,18,Medium,27,No,Low,No,6,5,Valid,81,Yes,2,2018,0,Yes
FE004997,H0154,Hose Reel,Corridor,Car Park – Section C,2020,FirePro SL,Fair,Hilltop Palace Kegalle,Kegalle,Sabaragamuwa,5,273,Business Hotel,M004997,10/18/2025,12,1,0,Tyco Lanka,5650,10/18/2026,5,Low,Low,4,Low,29,No,Low,Yes,9,3,Valid,98,No,0,,0,Yes
FE004998,H0019,Smoke Detector,Kitchen,Floor 3 – Corridor 1,2025,Local,Good,Ocean Retreat Anuradhapura,Anuradhapura,North Central,4,125,Resort,M004998,10/10/2025,12,2,0,SL FireTech,4950,10/10/2026,0,Low,Medium,7,Medium,27,No,Medium,Yes,2,5,Valid,99,No,0,,3,Yes
FE004999,H0063,Smoke Detector,Guest Floor,Floor 4 – Corridor 1,2015,Local,Good,Ocean Grand Galle,Galle,Southern,3,53,Hill Country,M004999,1/1/2023,12,35,0,FirePro SL,4550,1/1/2024,10,Medium,High,18,Medium,32,Yes,Medium,No,2,5,Expired,81,No,0,,4,No
FE005000,H0036,Fire Alarm,Security Room,Floor 3 – Corridor 4,2016,Siemens,Good,Araliya Villa Kandy,Kandy,Central,4,106,City Hotel,M005000,12/10/2024,12,12,0,SafetyOne Services,6600,12/10/2025,9,Low,Medium,7,Medium,24,No,Low,Yes,6,3,Valid,96,No,0,,3,No
FE005001,H0168,Smoke Detector,Kitchen,Floor 2 – Corridor 2,2023,Siemens,Good,Hilltop Palace Galle,Galle,Southern,5,373,Beach Hotel,M005001,12/18/2024,12,11,0,SafetyOne Services,4950,12/18/2025,2,Low,Medium,7,Medium,31,Yes,Low,Yes,11,3,Valid,91,No,0,,2,No
FE005002,H0220,Fire Extinguisher,Boiler Room,Laundry 3 (Floor 5),2016,SafetyOne,Fair,Aitken Villa Colombo,Colombo,Western,5,264,Eco Lodge,M005002,9/14/2025,6,2,0,FirePro SL,3900,3/15/2026,9,Medium,Medium,7,High,32,Yes,Medium,Yes,10,3,Valid,80,No,0,,5,No
FE005003,H0118,Smoke Detector,Conference Hall,Floor 2 – Corridor 1,2022,Local,Fair,Serendib Sands Polonnaruwa,Polonnaruwa,North Central,3,49,Beach Hotel,M005003,8/16/2025,6,3,0,SafetyOne Services,4650,2/14/2026,3,Low,High,18,Low,32,No,Medium,No,12,4,Valid,98,No,0,,2,No
FE005004,H0217,Smoke Detector,Kitchen,Floor 5 – Corridor 3,2014,Siemens,Fair,Hilltop Retreat Nuwara Eliya,Nuwara Eliya,Central,4,133,Resort,M005004,8/22/2025,12,3,1,SafetyOne Services,4750,8/22/2026,11,Medium,Medium,7,Medium,18,No,Medium,Yes,13,5,Valid,73,Yes,3,2018,5,No
FE005005,H0218,Fire Extinguisher,Boiler Room,Boiler Room 1 (Floor 2),2016,FirePro SL,Good,Lanka Bay Jaffna,Jaffna,Northern,3,105,City Hotel,M005005,10/9/2025,12,2,0,Lanka Safety,3250,10/9/2026,9,Medium,High,18,Medium,32,No,Medium,No,6,4,Valid,86,No,0,,2,No
FE005006,H0243,Fire Extinguisher,Boiler Room,Kitchen 3 (Floor 2),2018,SafetyOne,Fair,Lanka Retreat Nuwara Eliya,Nuwara Eliya,Central,4,210,Beach Hotel,M005006,6/23/2025,6,5,1,SafetyOne Services,3950,12/22/2025,7,Medium,Low,4,Low,18,No,Medium,Yes,12,4,Valid,70,Yes,1,2018,2,No
FE005007,H0200,Smoke Detector,Lobby,Floor 3 – Corridor 2,2008,Local,Good,Jetwing Palace Badulla,Badulla,Uva,4,111,City Hotel,M005007,12/10/2025,6,0,2,FirePro SL,4800,6/10/2026,17,Medium,High,18,Medium,28,No,High,Yes,3,5,Valid,67,Yes,2,2020,3,No
FE005008,H0172,Fire Extinguisher,Kitchen,Boiler Room 2 (Floor 5),2021,Local,Good,Hilltop Heights Kalutara,Kalutara,Western,5,211,Beach Hotel,M005008,12/8/2025,6,0,0,Tyco Lanka,3100,6/8/2026,4,Low,High,18,Medium,26,Yes,Medium,Yes,2,3,Valid,95,No,0,,5,No
FE005009,H0036,Fire Extinguisher,Corridor,Kitchen 1 (Floor 3),2009,SafetyOne,Good,Araliya Villa Kandy,Kandy,Central,4,106,City Hotel,M005009,9/5/2025,6,3,1,SL FireTech,3400,3/6/2026,16,Medium,Low,4,Medium,20,No,Medium,Yes,14,4,Valid,71,Yes,3,2022,3,Yes
FE005010,H0041,Fire Extinguisher,Restaurant,Restaurant 4 (Floor 3),2016,Local,Good,Ocean Cove Monaragala,Monaragala,Uva,4,224,Resort,M005010,12/7/2025,6,0,2,Lanka Safety,3250,6/7/2026,9,Medium,Medium,7,Medium,27,No,Medium,Yes,3,5,Valid,68,Yes,5,2024,3,No
FE005011,H0114,Fire Extinguisher,Kitchen,Kitchen 3 (Floor 8),2014,SafetyOne,Good,Cinnamon Cove Mannar,Mannar,Northern,5,407,City Hotel,M005011,10/16/2025,6,1,2,FirePro SL,3900,4/16/2026,11,Medium,Low,4,Low,27,No,Low,Yes,12,3,Valid,60,Yes,2,2024,8,No
FE005012,H0129,Fire Extinguisher,Laundry,Restaurant 4 (Floor 1),2012,FirePro SL,Good,Pearl Inn Polonnaruwa,Polonnaruwa,North Central,3,125,Business Hotel,M005012,6/23/2025,6,5,0,SL FireTech,3550,12/22/2025,13,Medium,Medium,7,Medium,31,No,Medium,No,12,5,Valid,88,No,0,,1,Yes
FE005013,H0149,Fire Alarm,Lobby,Floor 8 – Corridor 2,2015,Bosch,Good,Aitken Cove Matara,Matara,Southern,4,211,Resort,M005013,10/13/2025,12,1,0,FirePro SL,6650,10/13/2026,10,Medium,Medium,7,High,27,Yes,High,Yes,4,4,Valid,89,No,0,,8,Yes
FE005014,H0215,Sprinkler,Kitchen,Conference Hall – Zone 3,2017,Local,Good,Hilltop Palace Polonnaruwa,Polonnaruwa,North Central,3,101,Beach Hotel,M005014,11/7/2025,12,1,0,FirePro SL,7150,11/7/2026,8,Medium,Medium,7,Low,26,No,Medium,No,13,3,Valid,81,No,0,,0,Yes
FE005015,H0101,Sprinkler,Kitchen,Banquet Hall – Zone 1,2008,Local,Good,Pearl Resort Trincomalee,Trincomalee,Eastern,3,35,Resort,M005015,5/11/2025,6,7,0,SafetyOne Services,7650,11/9/2025,17,High,Low,4,Medium,32,Yes,Medium,No,4,5,Expired,70,No,0,,0,No
FE005016,H0002,Fire Alarm,Conference Hall,Floor 1 – Corridor 4,2020,Bosch,Fair,Pearl Retreat Ratnapura,Ratnapura,Sabaragamuwa,3,111,City Hotel,M005016,12/5/2024,12,12,0,City Fire,6950,12/5/2025,5,Low,Low,4,Medium,26,No,Medium,No,7,4,Valid,98,No,0,,1,Yes
FE005017,H0192,Hose Reel,Basement,Service Area – Section B,2016,Tyco,Good,Pearl Villa Ratnapura,Ratnapura,Sabaragamuwa,5,311,Beach Hotel,M005017,10/7/2025,12,2,0,SL FireTech,5250,10/7/2026,9,Medium,Low,4,Low,32,No,Medium,Yes,4,4,Valid,82,No,0,,0,No
FE005018,H0015,Sprinkler,Restaurant,Banquet Hall – Zone 3,2012,Tyco,Fair,Hilltop Retreat Kurunegala,Kurunegala,North Western,5,156,Boutique,M005018,9/18/2025,12,2,0,Lanka Safety,7000,9/18/2026,13,Medium,Medium,7,Medium,28,No,High,Yes,10,4,Valid,82,No,0,,0,No
FE005019,H0109,Sprinkler,Storage,Kitchen – Zone 2,2021,Tyco,Fair,Ocean Resort Badulla,Badulla,Uva,4,195,Business Hotel,M005019,2/6/2025,12,10,1,SL FireTech,7300,2/6/2026,4,Low,Medium,7,Low,26,No,Low,Yes,14,5,Valid,82,Yes,1,2023,0,No
FE005020,H0176,Fire Extinguisher,Boiler Room,Kitchen 3 (Floor 4),2019,ABC Lanka,Fair,Lanka Palace Trincomalee,Trincomalee,Eastern,4,229,Hill Country,M005020,10/21/2025,6,1,0,City Fire,3550,4/21/2026,6,Medium,High,18,High,29,Yes,High,Yes,6,4,Valid,88,No,0,,4,No
FE005021,H0032,Sprinkler,Storage,Kitchen – Zone 3,2010,Local,Good,Lanka Villa Kurunegala,Kurunegala,North Western,3,231,Resort,M005021,11/22/2025,6,0,1,SafetyOne Services,8800,5/23/2026,15,Medium,Medium,7,Low,30,No,Medium,No,6,3,Valid,71,Yes,3,2021,0,No
FE005022,H0172,Fire Extinguisher,Kitchen,Kitchen 3 (Floor 3),2010,Local,Fair,Hilltop Heights Kalutara,Kalutara,Western,5,211,Beach Hotel,M005022,10/7/2025,6,2,0,FirePro SL,3950,4/7/2026,15,Medium,Medium,7,High,27,Yes,Low,Yes,13,3,Valid,83,No,0,,3,No
FE005023,H0101,Smoke Detector,Lobby,Floor 2 – Corridor 4,2014,Bosch,Good,Pearl Resort Trincomalee,Trincomalee,Eastern,3,35,Resort,M005023,10/14/2025,12,1,0,City Fire,4650,10/14/2026,11,Medium,High,18,High,32,Yes,Medium,No,14,3,Valid,87,No,0,,2,Yes
FE005024,H0193,Fire Alarm,Lobby,Floor 6 – Corridor 4,2018,Bosch,Good,Cinnamon Heights Hambantota,Hambantota,Southern,5,272,City Hotel,M005024,6/20/2025,6,5,0,FirePro SL,7350,12/19/2025,7,Low,Medium,7,High,28,Yes,Medium,Yes,10,3,Valid,97,No,0,,6,Yes
FE005025,H0243,Fire Alarm,Corridor,Floor 1 – Corridor 1,2018,Honeywell,Good,Lanka Retreat Nuwara Eliya,Nuwara Eliya,Central,4,210,Beach Hotel,M005025,12/18/2025,12,0,0,SL FireTech,7400,12/18/2026,7,Low,High,18,Medium,20,No,Low,Yes,3,3,Valid,94,No,0,,1,No
FE005026,H0090,Smoke Detector,Corridor,Floor 3 – Corridor 2,2013,Bosch,Good,Ocean Resort Galle,Galle,Southern,4,210,City Hotel,M005026,10/18/2025,12,1,1,SL FireTech,4150,10/18/2026,12,Medium,Medium,7,High,32,Yes,Medium,Yes,9,4,Valid,71,Yes,5,2022,3,No
FE005027,H0027,Fire Extinguisher,Restaurant,Boiler Room 3 (Floor 2),2016,ABC Lanka,Good,Hilltop Cove Galle,Galle,Southern,3,50,Resort,M005027,11/11/2025,6,1,1,Tyco Lanka,3700,5/12/2026,9,Medium,Low,4,High,28,Yes,Low,No,14,5,Valid,75,Yes,4,2020,2,No
FE005028,H0004,Fire Alarm,Security Room,Floor 5 – Corridor 4,2010,Bosch,Good,Araliya Sands Kegalle,Kegalle,Sabaragamuwa,4,271,Eco Lodge,M005028,9/17/2025,6,2,0,City Fire,6600,3/18/2026,15,Medium,Low,4,Medium,28,No,Medium,Yes,10,3,Valid,87,No,0,,5,Yes
FE005029,H0160,Fire Alarm,Lobby,Floor 7 – Corridor 2,2015,Siemens,Good,Jetwing Palace Puttalam,Puttalam,North Western,5,299,Hill Country,M005029,8/19/2025,12,3,1,SafetyOne Services,7400,8/19/2026,10,Medium,Medium,7,Medium,27,No,Medium,Yes,14,3,Valid,71,Yes,4,2019,7,No
FE005030,H0182,Smoke Detector,Conference Hall,Floor 2 – Corridor 3,2020,Local,Good,Pearl Villa Kegalle,Kegalle,Sabaragamuwa,4,128,Boutique,M005030,6/10/2025,6,6,1,Tyco Lanka,4500,12/9/2025,5,Low,Low,4,Low,28,No,Medium,Yes,5,4,Valid,83,Yes,5,2021,2,Yes
FE005031,H0100,Sprinkler,Restaurant,Kitchen – Zone 3,2024,Tyco,Good,Jetwing Grand Kurunegala,Kurunegala,North Western,5,245,Business Hotel,M005031,6/14/2025,12,5,0,Lanka Safety,7400,6/14/2026,1,Low,Medium,7,Medium,27,No,High,Yes,10,4,Valid,93,No,0,,0,Yes
FE005032,H0145,Fire Alarm,Corridor,Floor 3 – Corridor 3,2020,Siemens,Good,Hilltop Grand Puttalam,Puttalam,North Western,3,135,Resort,M005032,12/13/2024,12,11,0,Tyco Lanka,6850,12/13/2025,5,Low,Medium,7,Low,28,No,High,No,9,5,Valid,98,No,0,,3,No
FE005033,H0168,Fire Extinguisher,Restaurant,Laundry 2 (Floor 14),2025,ABC Lanka,Good,Hilltop Palace Galle,Galle,Southern,5,373,Beach Hotel,M005033,11/9/2025,6,1,1,Tyco Lanka,3650,5/10/2026,0,Low,Medium,7,Medium,28,Yes,High,Yes,10,4,Valid,89,Yes,1,2023,14,Yes
FE005034,H0194,Fire Alarm,Security Room,Floor 2 – Corridor 4,2023,Local,Good,Aitken Resort Hambantota,Hambantota,Southern,3,45,Hill Country,M005034,10/18/2025,12,1,0,City Fire,6350,10/18/2026,2,Low,Medium,7,High,30,Yes,Medium,No,6,4,Valid,90,No,0,,2,No
FE005035,H0063,Fire Alarm,Lobby,Floor 2 – Corridor 1,2014,Local,Good,Ocean Grand Galle,Galle,Southern,3,53,Hill Country,M005035,6/14/2025,6,5,0,SafetyOne Services,5550,12/13/2025,11,Medium,Low,4,High,32,Yes,Medium,No,6,4,Valid,88,No,0,,2,Yes
FE005036,H0084,Fire Extinguisher,Corridor,Boiler Room 4 (Floor 2),2021,ABC Lanka,Good,Lanka Villa Badulla,Badulla,Uva,5,228,City Hotel,M005036,10/8/2025,6,2,0,SL FireTech,3850,4/8/2026,4,Low,Medium,7,Low,29,No,Medium,Yes,9,3,Valid,97,No,0,,2,No
FE005037,H0088,Smoke Detector,Conference Hall,Floor 3 – Corridor 4,2021,Local,Good,Araliya Heights Kegalle,Kegalle,Sabaragamuwa,4,199,Boutique,M005037,7/8/2025,12,5,0,Lanka Safety,3900,7/8/2026,4,Low,Medium,7,Medium,26,No,Medium,Yes,13,3,Valid,90,No,0,,3,No
FE005038,H0181,Sprinkler,Kitchen,Kitchen – Zone 2,2023,Tyco,Fair,Araliya Sands Kurunegala,Kurunegala,North Western,3,157,Hill Country,M005038,8/22/2025,12,3,0,SafetyOne Services,8050,8/22/2026,2,Low,High,18,Medium,26,No,Low,No,10,2,Valid,99,No,0,,0,No
FE005039,H0249,Hose Reel,Boiler Room,Basement – Section B,2013,Tyco,Good,Hilltop Grand Hambantota,Hambantota,Southern,4,285,Boutique,M005039,12/14/2024,12,11,0,SafetyOne Services,4600,12/14/2025,12,Medium,Medium,7,High,26,Yes,Medium,Yes,13,3,Valid,85,No,0,,0,No
FE005040,H0160,Emergency Light,Corridor,Floor 1 – Corridor 2,2018,Local,Good,Jetwing Palace Puttalam,Puttalam,North Western,5,299,Hill Country,M005040,7/23/2025,6,4,0,SL FireTech,3450,1/21/2026,7,Low,High,18,Low,29,No,Medium,Yes,5,4,Valid,99,No,0,,1,Yes
FE005041,H0097,Smoke Detector,Corridor,Floor 1 – Corridor 4,2017,Local,Good,Hilltop Resort Anuradhapura,Anuradhapura,North Central,3,137,Beach Hotel,M005041,11/2/2025,6,1,0,SafetyOne Services,4300,5/3/2026,8,Low,High,18,Medium,27,No,High,No,3,4,Valid,91,No,0,,1,No
FE005042,H0121,Emergency Light,Corridor,Floor 3 – Corridor 1,2014,Philips,Good,Jetwing Villa Kegalle,Kegalle,Sabaragamuwa,3,167,Beach Hotel,M005042,11/8/2025,3,1,2,City Fire,3150,2/7/2026,11,Medium,Medium,7,Low,26,No,Low,No,3,2,Valid,62,Yes,1,2018,3,Yes
FE005043,H0073,Fire Alarm,Corridor,Floor 5 – Corridor 4,2019,Local,Good,Jetwing Heights Puttalam,Puttalam,North Western,4,177,Boutique,M005043,11/11/2024,12,13,0,Tyco Lanka,5600,11/11/2025,6,Low,Low,4,Medium,26,No,Low,Yes,2,3,Expired,94,No,0,,5,No
FE005044,H0080,Smoke Detector,Conference Hall,Floor 3 – Corridor 1,2024,Bosch,Good,Araliya Sands Colombo,Colombo,Western,4,60,Eco Lodge,M005044,10/12/2025,12,2,0,FirePro SL,3950,10/12/2026,1,Low,Medium,7,High,26,Yes,Low,Yes,2,4,Valid,97,No,0,,3,No
FE005045,H0249,Sprinkler,Kitchen,Banquet Hall – Zone 3,2018,Viking,Fair,Hilltop Grand Hambantota,Hambantota,Southern,4,285,Boutique,M005045,10/10/2025,6,2,1,SafetyOne Services,8000,4/10/2026,7,Medium,Medium,7,High,32,Yes,High,Yes,14,4,Valid,75,Yes,3,2024,0,No
FE005046,H0147,Hose Reel,Basement,Basement – Section A,2022,FirePro SL,Fair,Heritance Heights Ampara,Ampara,Eastern,4,105,Resort,M005046,10/20/2025,6,1,0,SL FireTech,5950,4/20/2026,3,Low,Medium,7,High,27,Yes,Low,Yes,6,4,Valid,98,No,0,,0,No
FE005047,H0210,Fire Extinguisher,Laundry,Kitchen 1 (Floor 5),2016,Local,Good,Heritance Sands Ratnapura,Ratnapura,Sabaragamuwa,3,351,City Hotel,M005047,9/15/2025,12,2,0,FirePro SL,2900,9/15/2026,9,Medium,Medium,7,Low,29,No,High,No,8,3,Valid,80,No,0,,5,No
FE005048,H0020,Smoke Detector,Conference Hall,Floor 2 – Corridor 4,2017,Bosch,Fair,Cinnamon Bay Mannar,Mannar,Northern,4,95,Resort,M005048,9/7/2025,12,3,0,Tyco Lanka,4350,9/7/2026,8,Low,Medium,7,Medium,29,No,High,Yes,13,4,Valid,94,No,0,,2,Yes
FE005049,H0095,Fire Extinguisher,Laundry,Laundry 3 (Floor 1),2018,ABC Lanka,Good,Ocean Resort Polonnaruwa,Polonnaruwa,North Central,5,236,Hill Country,M005049,4/6/2025,12,8,0,Tyco Lanka,3150,4/6/2026,7,Low,Medium,7,Low,31,No,High,Yes,11,3,Valid,93,No,0,,1,Yes
FE005050,H0054,Hose Reel,Corridor,Basement – Section A,2025,Tyco,Good,Aitken Inn Matara,Matara,Southern,3,156,Beach Hotel,M005050,6/22/2025,12,5,0,City Fire,4450,6/22/2026,0,Low,Medium,7,High,31,Yes,High,No,8,5,Valid,97,No,0,,0,No
FE005051,H0082,Fire Alarm,Corridor,Floor 2 – Corridor 4,2018,Honeywell,Good,Heritance Grand Anuradhapura,Anuradhapura,North Central,5,281,Hill Country,M005051,10/3/2025,6,2,0,Tyco Lanka,5500,4/3/2026,7,Low,Low,4,Low,27,No,High,Yes,8,5,Valid,94,No,0,,2,No
FE005052,H0231,Smoke Detector,Lobby,Floor 1 – Corridor 3,2021,Honeywell,Good,Pearl Inn Monaragala,Monaragala,Uva,4,136,Hill Country,M005052,10/6/2025,12,2,0,Lanka Safety,5050,10/6/2026,4,Low,High,18,Medium,32,No,Low,Yes,10,3,Valid,98,No,0,,1,Yes
FE005053,H0077,Fire Alarm,Conference Hall,Floor 4 – Corridor 1,2018,Siemens,Good,Hilltop Sands Puttalam,Puttalam,North Western,4,185,Resort,M005053,6/13/2025,6,5,1,FirePro SL,7750,12/12/2025,7,Low,Low,4,Low,30,No,Low,Yes,7,3,Valid,81,Yes,1,2018,4,Yes
FE005054,H0020,Smoke Detector,Kitchen,Floor 3 – Corridor 2,2012,Local,Good,Cinnamon Bay Mannar,Mannar,Northern,4,95,Resort,M005054,10/3/2025,12,2,0,Lanka Safety,3700,10/3/2026,13,Medium,Low,4,Medium,28,No,High,Yes,2,5,Valid,87,No,0,,3,No
FE005055,H0138,Fire Alarm,Security Room,Floor 1 – Corridor 2,2018,Siemens,Good,Pearl Heights Polonnaruwa,Polonnaruwa,North Central,3,100,Beach Hotel,M005055,6/19/2025,12,5,0,City Fire,5150,6/19/2026,7,Low,Medium,7,Low,27,No,Low,No,10,3,Valid,90,No,0,,1,No
FE005056,H0029,Emergency Light,Lobby,Floor 2 – Corridor 4,2014,Local,Fair,Lanka Sands Puttalam,Puttalam,North Western,3,83,Beach Hotel,M005056,8/7/2025,6,4,0,City Fire,2450,2/5/2026,11,Medium,Medium,7,Medium,28,No,Low,No,11,4,Valid,87,No,0,,2,No
FE005057,H0149,Hose Reel,Car Park,Basement – Section B,2010,Tyco,Fair,Aitken Cove Matara,Matara,Southern,4,211,Resort,M005057,8/18/2025,12,3,0,Lanka Safety,4600,8/18/2026,15,Medium,Medium,7,High,29,Yes,Low,Yes,2,5,Valid,88,No,0,,0,No
FE005058,H0162,Smoke Detector,Lobby,Floor 14 – Corridor 3,2020,Bosch,Good,Jetwing Retreat Jaffna,Jaffna,Northern,5,307,Eco Lodge,M005058,10/15/2025,12,1,0,City Fire,4650,10/15/2026,5,Low,Low,4,Medium,28,No,Medium,Yes,13,3,Valid,92,No,0,,14,No
FE005059,H0193,Sprinkler,Kitchen,Storage – Zone 1,2020,Viking,Fair,Cinnamon Heights Hambantota,Hambantota,Southern,5,272,City Hotel,M005059,10/5/2025,12,2,0,Lanka Safety,6900,10/5/2026,5,Low,Medium,7,High,31,Yes,Medium,Yes,10,3,Valid,91,No,0,,0,No
FE005060,H0236,Fire Extinguisher,Restaurant,Kitchen 1 (Floor 3),2018,SafetyOne,Fair,Pearl Villa Negombo,Negombo,Western,3,158,Resort,M005060,11/4/2025,6,1,0,SL FireTech,2800,5/5/2026,7,Low,Medium,7,High,26,Yes,Low,No,7,4,Valid,94,No,0,,3,No
FE005061,H0198,Sprinkler,Kitchen,Banquet Hall – Zone 2,2021,Local,Fair,Cinnamon Cove Ampara,Ampara,Eastern,3,129,Boutique,M005061,10/7/2025,6,2,1,SL FireTech,8100,4/7/2026,4,Low,High,18,High,28,Yes,Medium,No,4,4,Valid,88,Yes,5,2018,0,No
FE005062,H0222,Hose Reel,Boiler Room,Basement – Section C,2013,Local,Good,Lanka Villa Matara,Matara,Southern,4,67,Eco Lodge,M005062,6/5/2025,6,6,1,Tyco Lanka,6300,12/4/2025,12,Medium,High,18,High,31,Yes,Medium,Yes,6,4,Valid,77,Yes,4,2019,0,No
FE005063,H0025,Hose Reel,Car Park,Car Park – Section C,2019,Tyco,Good,Aitken Villa Nuwara Eliya,Nuwara Eliya,Central,3,87,Hill Country,M005063,10/15/2025,6,1,0,SafetyOne Services,4950,4/15/2026,6,Low,Medium,7,Low,22,No,High,No,9,4,Valid,90,No,0,,0,No
FE005064,H0157,Fire Extinguisher,Restaurant,Laundry 4 (Floor 5),2021,SafetyOne,Good,Cinnamon Resort Matara,Matara,Southern,4,291,Resort,M005064,11/22/2025,6,0,1,Lanka Safety,4050,5/23/2026,4,Low,Medium,7,Medium,29,Yes,Low,Yes,5,4,Valid,80,Yes,3,2022,5,No
FE005065,H0089,Smoke Detector,Guest Floor,Floor 3 – Corridor 3,2021,Honeywell,Good,Serendib Palace Batticaloa,Batticaloa,Eastern,5,228,City Hotel,M005065,12/17/2024,12,11,0,City Fire,3800,12/17/2025,4,Low,Medium,7,High,32,Yes,Low,Yes,10,2,Valid,97,No,0,,3,No
